draw,pi_theta,pi_a,q0,q2_0,H,c_e_star,W_status_quo,W_full_arch,gain_pct
575,0.5314139193511906,0.09288001288694388,0.13340502032196225,0.35707695450386173,78.26063110021789,26.280665126237857,179.9053987955956,237.88168576237896,32.225985075998025
576,0.40567877414850595,0.0903278561429065,0.07212226487401331,0.5968970297356503,65.72574589370221,39.27033525693705,163.50527632603536,231.16309285472872,41.37959217522819
577,0.8479727466166677,0.09163451461419449,0.003616794824123398,0.24725091877741473,121.93390654833291,38.98543594367072,176.89324024289536,250.07016567124364,41.367847255139715
578,0.3793847106271943,0.16962609766399886,0.026041194180152775,0.22757681110109657,60.799311464906104,39.30857123179233,165.59643408365267,232.51418588248322,40.41014057405752
579,0.0824726934590107,0.014244012055948043,0.041900938033469344,0.08927316563218676,130.73889890261387,15.276777000165517,179.56187069377313,218.60618192189386,21.744210548300284
580,0.6425570424179019,0.06811156420722347,0.002341559065710181,0.23761459504176363,76.23171771662777,26.24453092500097,189.97795031495576,244.7245135922829,28.81732495090368
581,0.510611213622828,0.07715740566511657,0.19917405147079034,0.5983933884596813,77.503755968967,30.234143056154878,170.9423802351884,234.31166301727222,37.070551313780804
582,0.29377391577476053,0.03188541152042196,0.038154336969389524,0.5222640611692132,64.01737439942386,11.720122102651466,189.7085370370886,227.03715075669683,19.67682335366403
583,0.4838351867240696,0.0173374657333212,0.059676066526061444,0.21270713991159818,118.23816316104737,13.598668939350471,194.40457507796697,236.4551625817933,21.630451591461636
584,0.5382395149486,0.29080149362763985,0.011532033114332272,0.3619281707376887,113.7310182511626,24.799159380692675,171.0062904115615,233.5743711640568,36.58817497409741
585,0.3554666837698421,0.10940483656940406,0.06416760006755118,0.13812723659446613,144.30206845624497,30.8477608340644,169.09206610480214,230.18479830208045,36.12986321866423
586,0.5710305910362329,0.0014918677503007233,0.09451288018600931,0.1697356923803208,72.47374404547512,20.82669826467508,194.02033809781912,243.0553268654305,25.273117884625798
587,0.2644060682826436,0.0728725522857752,0.004928979685441407,0.2595844993236207,136.34911337624348,24.934282832086975,173.85214236983035,225.29495528593833,29.589979286349692
588,0.422159837559476,0.23740581601261232,0.5096295536087264,0.6524501189185651,86.09766372563438,32.78544833436439,156.34707067937018,229.41867568828624,46.73679186402421
589,0.56182366046918,0.039819799098450015,0.037700631552107455,0.23232469900732744,120.05459485221976,22.11989749544587,187.57058146304087,239.20041908677655,27.525551832822405
590,0.35547194796318177,0.009343350231188131,0.16884916457661345,0.470612284326913,55.80397457057224,26.49127997157598,176.92535863523912,230.73432901782866,30.413373638272862
591,0.5251065294633024,0.12106391155392943,0.17649945005605353,0.4415340774217422,111.26158294341718,34.396987468317285,162.48520941612998,233.81890886108442,43.901657080840195
592,0.3515299862542651,0.1204738294028394,0.01980648408600919,0.8650833992843451,130.46978276476722,17.207559813258364,172.45817503561312,219.00165696092324,26.988272324984738
593,0.426003610635318,0.07309196365848929,0.024727902045545817,0.2295774611775129,88.37480462293833,27.28592753265545,179.31536381473754,234.18388144882408,30.598893740513397
594,0.2273470157496761,0.10018576905825538,0.12067753711552749,0.6014229176870862,102.45997645086226,12.294713057528403,181.9122385584955,222.0106965913147,22.042748937930973
595,0.5504223656496067,0.11349280458468854,0.035281786659967146,0.8083211274474948,104.46033439052391,33.33024339604042,162.25824769084323,228.28586494991464,40.69291897252355
596,0.6469132895805787,0.029448490866605618,0.2417922256576621,0.3502241941005027,140.29429044285988,17.10396645789975,179.2173577536759,239.10304258269613,33.41511423872775
597,0.1916460066023666,0.30181828567941216,0.01061494054251972,0.4531629193561765,136.85001619617432,30.708645019927793,159.81373460506214,220.09738195558705,37.72119304983404
598,0.1184654298243792,0.028865133480956887,0.0856430403545329,0.3913483140510802,141.2045798249695,26.013469579866968,167.5974891669011,218.7957786490914,30.548363067184578
599,0.06968413846467493,0.23491326507194726,0.03960086586511371,0.5781341179473394,97.10468520447554,35.516211623844356,156.7171472141814,216.91054377386484,38.408940967652136
600,0.3888059966222847,0.056155897469516776,0.16225091241566264,0.343164246931848,65.8298917289922,13.173032012809813,190.80588673206535,232.47102555629024,21.836401139306663
601,0.45638584432133467,0.12219125500561119,0.019445264854682107,0.535645767571502,142.4916017821678,11.319332435816936,182.95141035470692,224.9504646916257,22.95639823464102
602,0.6648094653945988,0.32639115366623234,0.07483752629617806,0.3340998473103137,124.83179309035664,33.21283446089028,157.16840029712847,237.08924365680917,50.85045289548633
603,0.36528422917566183,0.002517728988540788,0.24960911045354794,0.39716216903246365,121.25415619451219,25.04184401750407,170.98649432398594,228.77875150936737,33.79931111744792
604,0.8272898781513194,0.061678511084707545,0.1632027948468964,0.8308775345314332,60.79592849949024,36.7386166526938,173.02776821623996,245.392672420468,41.82271143542152
605,0.4386149808451406,0.046226391307832765,0.00676473465980554,0.46863263719859066,137.77022720888198,18.741395749007623,181.1375850076695,227.85734734801554,25.792417591505323
606,0.4638809898759183,0.4640016155972529,0.05868512331282336,0.5437080396048736,50.44495386467839,39.83030889819287,161.9222315543572,234.4226797947563,44.7748573771729
607,0.1618253749814981,0.18291694678752357,0.028574810528661756,0.3944309086222376,87.34413185336578,28.611290480404527,166.6329537140476,221.11099018435803,32.693435035544105
608,0.19434660777172283,0.05553254601743304,0.17086045993280094,0.27808564797925717,110.75894499635454,38.76886508954908,157.0270274578286,222.92290144855983,41.964670068296556
609,0.428172561835695,0.06923351980381298,0.01662147545027299,0.6417719360335351,122.07283866671284,31.33713284424011,165.34071614651765,226.10805281735364,36.75279633903766
610,0.5065313350345211,0.11380882060580394,0.3623799206388528,0.4473046561827464,113.50927872097057,33.76976946522734,156.97260423661032,233.10195850987355,48.49849732919687
611,0.34197974483322824,0.07406556947581332,0.01393432877054978,0.6048178284821386,122.599895714805,13.31578568254941,182.77190099835082,223.576425537289,22.3253817003886
612,0.08286538923055563,0.13138291402688318,0.018446150570577538,0.5339771978440963,91.26450975455028,35.18412847636799,158.08909959369657,217.62168742141765,37.65761711637631
613,0.24314206379989897,0.15038046049315593,0.06253337888447806,0.3625218515285045,60.56338095333935,25.742870082451034,173.63761615064965,225.5906296405879,29.920367856734067
614,0.43385435592729127,0.14991297668106063,0.08708338272357925,0.16843696953361803,130.9241483573384,30.909115871507247,168.8434969939723,233.0625743888907,38.03467621688208
615,0.7555454349505186,0.04073913161367825,0.1320545223872082,0.4366440973956738,130.66196928080296,29.552034250096,172.06238394404897,240.60618484062167,39.836598404251845
616,0.3888709797638139,0.11407452716650902,0.010858066257038418,0.21634337709218482,81.23698046995881,12.217378895857115,192.87859236721886,232.51492250800118,20.549885632366742
617,0.19431547184436626,0.13011529528158652,0.028660588565286846,0.8134915011272225,71.03435954227601,32.06528594237744,163.42055324023437,221.42954088899992,35.49675147867732
618,0.3751582459067956,0.09315833275529217,0.07611201284164534,0.7457682701814831,54.408455553747814,20.204226089312307,181.97525607865472,229.73626353276242,26.245880062652073
621,0.9304854230949122,0.12972096349796514,0.12301479384461488,0.5129481752490502,115.13877305621524,33.081622516479385,166.4226628083739,244.9750676941414,47.2005456229336
622,0.19275922603146933,0.4012255285649659,0.027022405545137396,0.6041979071519916,119.35199732048758,10.000395056686225,179.27735356505377,219.64401220092145,22.51631777976908
623,0.43532406170462007,0.09171946251770685,0.20633466717613289,0.2766837568647253,83.47078187910125,18.253512299009046,184.274574606593,234.24867684316243,27.119369203949553
624,0.5891169548245867,0.09943954570339049,0.00030556402740094423,0.06427037785747775,53.75154555794413,37.91942698387028,179.4641079433093,244.76184722080322,36.38484598721029
625,0.2155674571582611,0.17969604052454918,0.08092897768217304,0.6347659895208257,80.08577478670456,22.730561828642863,172.4724025311052,222.45491769456999,28.98000748522681
626,0.3655962911479888,0.25253177351028755,0.03593042143730476,0.5191765921645843,117.130318298899,35.32547654280931,157.3844729070704,226.00178787517427,43.59852894041194
627,0.6799875395918893,0.12816461496018616,0.008439673823058522,0.3425638933364308,123.94970414382935,22.720440275910775,182.61589378775852,239.62590444812113,31.218537158995208
628,0.19601360651593092,0.08724958852427837,0.09057617551688672,0.7232433061905242,149.905406137388,31.369803833658594,158.4071104471847,218.19395098746298,37.74252328162511
629,0.6096170558671791,0.016835258232414777,0.06215876760296597,0.5255863852328633,138.8596903809288,21.635592207960276,178.46170407854638,231.28414308761273,29.598753010795868
630,0.281826189726068,0.0870662850169669,0.07375497651175214,0.32010391478461114,133.7992405744867,26.341387546632518,170.36388184279124,225.35755244264837,32.28012299614322
631,0.67055411460678,0.1433489808769959,0.014864224103741561,0.5173592378955228,117.96408416190553,12.313542504764856,187.88167935279876,233.573831741145,24.319642311982342
632,0.10559633056774327,0.22749025463981076,0.003207583032070239,0.47271012389541156,51.49575559339342,30.454028282253887,164.4100794437528,219.24148681586198,33.350392845511536
633,0.5980899535111275,0.026728569656667475,0.0249620409748803,0.4488860431166252,94.05783001781288,11.625161305040312,197.7751963552728,237.1999275156851,19.93411301667566
634,0.3183173211732813,0.04571336197231672,0.03492673341122323,0.39609973806722953,101.82508627607913,19.290168268957384,181.24327920980522,227.30106288149008,25.412133278811886
635,0.6331989422668014,0.086889153862919,0.03526436611825505,0.5228088058893867,111.08343195893005,10.118269975980452,192.75106343471055,233.32229124279326,21.048510490747653
636,0.14278360645373175,0.20134547396650126,0.030933240495490243,0.1376990572365107,134.78430303970256,12.51416367421597,181.50576705580212,220.4857170582034,21.475874091877902
637,0.11579607512600765,0.34267467884114267,0.14600745259336217,0.6322859810646798,51.6195162231397,31.150248298975846,162.95818409013788,219.42149810880105,34.64895877057106
638,0.39341206361932934,0.0488833738383038,0.09063609738245926,0.2742975309123282,69.69789482530393,36.8843470343236,168.80023093127178,233.11553119287964,38.10142907197461
639,0.47938071973563307,0.047754915409740646,0.01019741778800914,0.28542093970426013,140.04445320023441,36.06427593935385,168.82958436050308,233.61810286847697,38.37509803354754
641,0.5650226525051041,0.01567699973265709,0.33510041494163934,0.39089853927889956,146.21457196129947,29.574639419319475,159.94570818595128,234.95892579594755,46.89917501430339
642,0.42519479453876463,0.055716335468746526,0.02901537294210199,0.476912843388782,66.02744101113224,33.187946916518754,172.64523635599184,232.9860149786716,34.95073475311997
643,0.7262619111316675,0.1562169970191584,0.1321086359721486,0.39307143479565393,130.46675314937102,35.28594567075206,160.29740693085992,239.66796674176462,49.5145625438215
644,0.49650716180609283,0.15495009319976386,0.029173243675954207,0.7116167101406662,131.79662748371038,30.32502548458378,160.1662437877315,224.95352299987744,40.45002097820848
645,0.31884256871269845,0.06842392016943565,0.03308604992179458,0.6628059162913714,56.324016340231395,34.237552561246,167.33113390505451,227.86275062529603,36.174748421048655
646,0.766430696630036,0.047497414648893725,0.15231358357570315,0.8458971079910785,144.90904912313795,33.036125965713865,146.57585333545677,221.5592198342206,51.15669790927653
647,0.16365214330001113,0.12126619074192709,0.38517062359446413,0.6702805860501002,99.66390230661952,30.48507608594269,160.26253108618437,219.86055178635038,37.18774456901345
648,0.04596520353662602,0.09339711224528753,0.16483775395270586,0.46034274719587703,119.80552283860916,35.00123183415607,156.92104148924992,216.14003628775072,37.73808422152084
649,0.4562309974504766,0.2780713491109427,0.044123345287787344,0.45802244135067083,119.78681480662735,32.779876399799484,159.58184342385195,229.20523144835164,43.62864003242452
650,0.5324041093995253,0.24033398437217957,0.0649265300101472,0.3297996170319237,79.28321340304318,32.71119852835336,170.79949668137894,237.12565897685602,38.832762147541004
651,0.3534206156118012,0.0043520495865251585,0.14935338378005852,0.1569089468469949,98.04845926588138,39.56985723666315,164.2082528054504,231.83149790633507,41.18139249736912
653,0.32922070951678467,0.06133380613233199,0.05687148569854269,0.2921241798795932,53.47132800869979,15.083882805577067,189.41071740382202,230.419893214003,21.65092681780502
654,0.2523200344017057,0.09534462840521167,0.2643300811212456,0.5494305999802639,144.10841254587268,33.68975361290681,154.8597383782839,221.61017926238944,43.103805794279964
655,0.5397966338804456,0.18784235739404773,0.030225101048054558,0.4738083384233148,133.9660929411782,24.549962296524036,169.51859579475192,230.50308163993705,35.9751008786218
656,0.2284367275010417,0.23443089230830225,0.12666740758339134,0.36052448471273457,92.28509634697176,27.567460403327296,167.35246142142287,223.67992952583512,33.65798604095209
657,0.2712789032430639,0.026250388646848654,0.27324340679692743,0.7136202065754207,53.022471118476666,15.26237512591279,183.16739898877137,225.89100329484816,23.324895446430325
658,0.44583155660741053,0.052244197263278065,0.020248988260760704,0.4087182454124307,105.00846473514373,27.53474307382032,176.26251440461442,231.97415161559516,31.607195324068435
659,0.22276718207146723,0.20061297154613708,0.10576535141912599,0.5528426618284391,68.3147066546671,22.901150949196996,173.52732655662507,223.58528265055466,28.847304391331576
660,0.5759340699749161,0.09905207230694055,0.010674363496769054,0.1612088651035021,62.198486525331774,31.738940926349635,183.07648140256595,242.9107974949947,32.68268847753272
661,0.647762210422155,0.00899245342423018,0.008631743202253994,0.3211037719016322,139.59766157245605,18.18834438841676,192.9937985657521,238.91321869323104,23.793210180188474
662,0.25143854694725287,0.08943085160409463,0.09239970636453515,0.6852897926126349,95.4688383626075,14.411833767542024,180.52465814305293,222.52201014838406,23.264052920710263
663,0.17392987982594715,0.03772613272158274,0.22941482454701725,0.35398762804492023,102.10058072286208,35.49766660499132,159.32404024010424,221.84852448386903,39.243596979802454
664,0.5582918127309753,0.15177740134058462,0.22532602117959266,0.39062950333197505,90.29872151293785,24.310476721967632,175.75498820520886,237.35710450681032,35.04999598058392
665,0.048582824334318424,0.025174168530894853,0.06793438896998504,0.30488440779737563,130.28070537341722,10.031144715164125,182.75063400418026,216.49628762334947,18.465409875621724
666,0.10807841543414531,0.03234282761893394,0.12154002792687385,0.28264302751305836,88.90302595388576,13.71393711235525,181.18109061448592,219.43103644336753,21.111444742469953
667,0.3133651271718725,0.2348892782816782,0.04805443936718139,0.48974367440059724,88.34408812778283,38.14892474553366,158.4068589787811,226.39303910330813,42.918709810181845
668,0.3747239443633094,0.09602500835375923,0.06386557290533405,0.45473746286539296,110.28913233486716,22.138858673186043,176.2985827628031,228.1265373665525,29.397828270395184
669,0.4128820392036203,0.07846349294400294,0.02394921926186776,0.2160159490169488,121.14611157141177,16.6491401071811,187.31755562063336,232.4761350798127,24.10803371288764
671,0.10692230844679959,0.0353657913390423,0.19261037505526857,0.5565332016008906,63.634420307768735,30.586386401084848,163.82358724786104,219.07957959660664,33.72896008261902
672,0.1949618427290385,0.022284161113879427,0.1781484053393091,0.2652213716409857,136.3182542410438,37.33171492063026,157.8492177874799,222.74685431303143,41.113689022473594
673,0.2837693507861951,0.17048190646484468,0.041560252457487894,0.7094964572654577,63.341717041818754,20.94752705931022,177.37978328570267,225.58118166584129,27.174121812124117
674,0.2704055170184573,0.02689354248843319,0.01501685941771542,0.1935260690810088,139.85057550784484,22.947620397149954,177.97712106975516,226.55551553828607,27.29474113107573
675,0.11601373811265751,0.16097245392445347,0.02031602780684313,0.5922902306763096,69.34894886106366,31.258907946554213,163.1946477487574,219.16944708860726,34.299408780871644
676,0.44776954609350106,0.3935961719314868,0.06905441878771311,0.5338922005666223,135.90916585467207,12.8325864734244,170.0885203575251,225.3641644709744,32.49816271977685
677,0.4985101488842067,0.012988061179242933,0.07084250929927587,0.3715036732246987,94.29616744259297,30.066244438989045,176.9429776448871,235.72607042848318,33.221489525043424
679,0.7992278433855812,0.05812446068101074,0.007299965147138141,0.048946540727846155,63.93252594047001,14.389130834094441,213.24624450457878,255.9398646571348,20.020807518436413
680,0.5704681214467733,0.06579611337606124,0.052499068505574106,0.5207111588179528,50.89382247137132,36.5100821925,175.2904084280272,240.25088803746624,37.05877588625237
681,0.05305578813674835,0.1602169715633337,0.09059343511515834,0.5084661045200607,111.91131182675275,35.93793664057158,156.07351917926877,216.32994858457172,38.607721362450576
682,0.5615590450532804,0.015394715219790566,0.017251063805561895,0.4500748344308657,66.55720019458604,12.938544588939683,199.1154741463692,238.85365994795416,19.957356891495806
683,0.08197708587458305,0.007531381164073396,0.1686317819914172,0.3723908404089299,65.59459630665138,12.746759426813702,181.48073498155605,218.2957866079245,20.28592821717962
684,0.3786855715625827,0.24075227208766783,0.03854791367901287,0.4431840662145655,56.17550472373352,39.81742636519141,162.7707412847089,231.2855225714393,42.09281148808459
685,0.34580925388388595,0.025892460807220734,0.10092351277598495,0.5441808222195768,73.68580775651452,24.719788463698194,176.5708925403125,228.68061123322593,29.5120661980096
686,0.5493857098157897,0.05492467819581654,0.0052514625833254055,0.601348687820577,104.37274613576021,18.605185652092956,184.32367542405035,231.3836149242183,25.531142102013245
687,0.6466946323106764,0.029851712901439797,0.06902385465156334,0.29902642687049363,90.74506611171284,19.19173417749846,193.89879976083614,243.35790127518416,25.507688327804605
688,0.5760954484126476,0.03698223280728241,0.21375308099760437,0.5407303537382796,98.94024427012658,35.50053636441869,163.9946906048914,235.66493502550517,43.70278339881578
689,0.7942628043094063,0.21127140472940975,0.08722585612711892,0.32794671826467015,90.37324450844699,27.584714657022158,179.5901893501247,247.28464413941506,37.693848998240604
690,0.17359476056007123,0.1153332512834782,0.01863610588334234,0.33199002187128906,119.20288077317835,11.326942398413104,184.06915062723917,221.2584915804507,20.20400530261812
691,0.12826840834838246,0.07005203618270193,0.025428999624013526,0.282421933366913,82.62111402691002,15.871285455679823,180.1102787835067,220.3444266365706,22.338618386919233
692,0.08430646834288347,0.07536736151164619,0.07127355419493284,0.10228768812223703,70.04075581974267,13.215595291365933,181.64231966500844,218.74369215743462,20.42551127999792
693,0.6482886573979033,0.00976559547113777,0.03589544015952108,0.5975243237103498,56.26917229601345,11.96450193983165,202.21772801673228,241.53572321302786,19.44339676936844
694,0.6780769778391941,0.0993400418480533,0.2402177729376603,0.49295225731872205,83.69087646165174,23.631003909390103,179.2542347832399,241.61167736807158,34.78715170117814
695,0.260049597396645,0.0792143316878729,0.16915478694785652,0.18455360932938664,117.58595005151457,21.17283174699108,176.21350018232596,226.26445953200047,28.403589564867275
696,0.4768102902807139,0.268881502213197,0.06249270327761292,0.06276448840764938,115.10198592535062,13.612996367232757,185.93459606506167,235.38871319019913,26.59758763120803
697,0.4617997626366159,0.01237522423399683,0.011214620945416953,0.701602196466739,125.52320701755862,35.47853224363128,162.01414786073025,225.493075377482,39.1811013759855
698,0.6610797812497384,0.09648140130237912,0.05811608973172255,0.8515708126684662,124.96457643859227,10.6390697859755,178.71391527143106,217.0266863945737,21.438045865064904
699,0.6695815012890178,0.12291447589666225,0.08218251214905349,0.15275185991634357,53.888798966254214,12.451217363204368,205.04200876637645,247.82782353516626,20.866853103033968
700,0.45925253200192717,0.22488563765848862,0.0181264985116975,0.14639040083516303,73.31935072957921,32.09951847100881,173.7358163780592,235.98149003564893,35.82777285377905
701,0.47277772937697726,0.15119999184507701,0.11618028001979575,0.1901410078564816,98.69686228459622,10.10931988590306,192.90663099424955,235.71708730890984,22.192319721729238
702,0.7375525105806298,0.009778438551027762,0.05377932464654262,0.7560674632022948,139.84836357454765,33.75576110805407,159.52945250759717,225.21720792059384,41.17594236078035
703,0.2639791231913963,0.033109569181423874,0.19465203434875522,0.39651189461116215,54.956812077470495,22.836194837008733,177.56744818478074,226.87797276308243,27.77002490174214
704,0.5074869743266958,0.048045386692963786,0.017912983537893865,0.14100993762568761,146.1069292924866,31.58943355043277,177.33881800068477,237.74357786029128,34.061781024937964
707,0.5639068497106218,0.02742891159653618,0.2080547726835563,0.686946360350955,60.114218778634566,29.15215905756395,176.5315631719361,237.4567272012768,34.51233475455125
708,0.4393230273421245,0.003448622688290131,0.07128161875133436,0.4865593569110798,99.55647987441763,30.216853164189445,172.76640157099402,231.3203096695374,33.89195327685408
709,0.7090716949145927,0.02091892665081568,0.09249431897920127,0.23148583610293755,141.20412788358666,39.125816856628944,171.4254730680801,245.06855426904838,42.95924046930971
710,0.1848133367914406,0.06358640918349895,0.06049504129210297,0.7737116552285399,71.3121513783372,27.983600894470214,167.73540484408264,221.24317010489912,31.90010201516745
711,0.529625888943727,0.483945467919467,0.09707611747748128,0.3574951983832298,94.15079549598683,29.142942343596296,161.9411505751454,233.63651566478123,44.27248098151995
713,0.7547763922449244,0.018354348704252017,0.14821741593938617,0.456810123888331,70.62427720016575,25.09686549866528,189.04649915905793,247.2599630639458,30.793198585448998
714,0.61011544598273,0.011449654541405906,0.0035759466488975455,0.6517643007243065,107.73905923516432,39.50266776278298,164.74549848409774,232.76811482008816,41.28951440974054
715,0.3673795626312408,0.024325219770405807,0.025318977167055605,0.810788871169843,133.6454698635482,37.25014459736343,155.2800972523171,220.90380117908472,42.261503623439026
716,0.5330418386618468,0.15534298486210985,0.02228965240573157,0.3043216779964619,135.9854009702266,13.433349628670832,186.31283569105813,233.72198918046277,25.44599426741482
717,0.2841897093869253,0.29474972221424284,0.148836547385553,0.5329278935693357,109.01455926806209,32.637250870536704,158.24500267289648,223.7387655842204,41.38757104810705
718,0.3659948990884216,0.03807647042024372,0.0013593931139994845,0.41816428660118193,107.78133142638464,30.978250356931586,171.09176408870474,228.71576803565455,33.680174059736686
719,0.41025697355146895,0.21693604262805163,0.11973197575201634,0.1470944016286981,66.65548492881759,18.698815753322215,185.1766970463522,234.00398369889345,26.367943392099246
720,0.4944161602829838,0.036757562871114154,0.13105103094899706,0.4600346389552603,114.37903382505226,17.117944480022416,182.9252446367779,232.32052075476733,27.00298486196929
721,0.40955761930351575,0.11820499071201217,0.23268441116021438,0.3911803123478357,94.12111195476399,18.00818537696686,179.80450139624148,231.2363887332387,28.604338010234223
722,0.1312108574207986,0.004690457596564059,0.0762229816134345,0.7165096264232556,55.817756717299275,13.785588288595374,181.82144779011116,219.91951125577071,20.95355852057604
723,0.32506624764311887,0.05636697029900391,0.18895750927451266,0.7575565025616933,128.43558461737393,15.15493417275508,174.0756935264139,221.19132008206913,27.06617196300643
724,0.36112866942419924,0.0005936599032753257,0.09815025238301886,0.2546341545597723,144.93708285915014,19.43153926703266,181.68844188429756,229.78217585544536,26.470442187937714
725,0.4902816062940479,0.0026936821616313144,0.3441972632714602,0.41046454744082567,60.12061274402405,22.698463259973163,182.346703806704,237.20529741948056,30.084773932041692
726,0.21901358711071306,0.3188611627675835,0.09006984483984883,0.8225136794078163,129.48078060413033,30.027358028759778,156.88641372778832,218.82434850617818,39.479476461140614
727,0.613584793159501,0.08779452530918343,0.23140234904704082,0.23923397075131414,138.70592836374792,29.295230901691937,167.95088314189655,239.8903480349395,42.833632992726514
728,0.6007334840608544,0.10309665430515276,0.1228750313268156,0.37295750466839567,135.49295134739165,23.295080793815806,174.41609768818913,235.84042906776034,35.21712284228605
729,0.34435424502646694,0.17599102161757982,0.002085764164925643,0.10747180479159127,83.22435573670393,33.241037764667,169.89264272628708,230.87915918603684,35.89709093995597
730,0.46578654428465166,0.07363818849386962,0.06207440010072373,0.4479956811717504,80.0656470133444,13.249043943068402,191.5911671382842,233.66844132840868,21.96201151577854
731,0.17923248281133147,0.18573684985733888,0.013224877898013443,0.6143028322923714,85.36339215035807,12.251674911640606,182.4922883314674,220.90578261596224,21.049379475544203
732,0.26275066485516857,0.19596413769010373,0.1442327683823784,0.19894885845719668,71.78445739982456,18.303331755924077,180.48841705031006,226.718397641038,25.613821289064553
733,0.6139954447498648,0.05193534092655785,0.05576242098612685,0.3576519317414925,136.78009793663986,25.165952459014655,179.0538271737737,236.95517011449405,32.33739476818134
734,0.4912006021387832,0.19941333707450828,0.03746170015369414,0.486242663858616,64.01883246356492,12.683080873998705,192.27086470362465,235.17420670027892,22.314011050393667
735,0.39726416314568813,0.17844832624632206,0.0028539870799664407,0.5722121957994715,146.45048760964994,12.58232042223648,178.41508102730467,222.7257441149604,24.835716147153743
736,0.5710841301992574,0.007896962692966749,0.037085992406154795,0.33079962155141,117.86105837683316,36.58480514673372,172.66919681958487,238.04677792352047,37.86290913963422
737,0.3989593985030813,0.06437279842245357,0.10756710417451348,0.5870015400444768,110.91540817780943,14.383065538060356,182.1078435524513,226.8978337979758,24.59531087282572
738,0.5421495251841636,0.14933148689070636,0.06582916638893564,0.37243325247912207,80.66941979301522,21.457494244290974,184.26023850651484,237.5020769821029,28.894914555158138
739,0.24921937536714203,0.356666846809295,0.021011201803595815,0.20098967106056648,130.0742744487975,36.10680302281139,155.50872971126864,223.50224441410487,43.723278319538096
740,0.4256756202841099,0.01769914665950477,0.11932089248498313,0.5692169660482802,104.18871511243836,11.097572002654815,187.94144640454954,228.48243733125983,21.57107530153014
741,0.38193115091090474,0.018193936605224306,0.03371466426762889,0.6870942787198532,58.110088284311615,23.988752216893968,179.81481315196808,230.12399210270158,27.978328408469533
742,0.6979884036086752,0.05901124289531808,0.08142731214572463,0.3269338954132126,130.9531375325073,37.911609113133395,168.1833884626326,241.70126682827794,43.71292494322633
743,0.35860286622444393,0.007974664201735353,0.15486714052288164,0.4240255011051935,75.62057067827658,26.10549290128124,176.06755751129404,230.22213864625184,30.75784198998955
744,0.3673472453895466,0.1369967378657263,0.0773135179306422,0.3963897388312588,136.44601928370358,24.922850409561015,169.89935032445618,226.97182618983123,33.59193296288888
745,0.43232683084632023,0.07454902866127845,0.17979148209449589,0.6637562317264575,110.95545346953284,25.00622583423128,168.31634321309207,227.2676775635705,35.02412969835304
746,0.383962506062111,0.04833572245857126,0.20976052276249177,0.8291217250649137,106.1430115801268,25.683815311577924,165.49704307596298,224.15002318096285,35.44050033454568
747,0.178094517792264,0.0073132071534197495,0.005120820059221729,0.41655481966719865,96.87978228581116,23.76397183138166,173.6207374021456,221.82291178014253,27.762913059371236
748,0.743561369096099,0.0785769346253815,0.25694072309910465,0.2624825772137075,116.43245822479024,25.941676614603153,175.94041158821443,246.34778313076185,40.017737202601694
750,0.2989064792606206,0.019322498970206374,0.11378520496847352,0.25424113674409765,85.0895288082536,37.424807837414946,164.33882216263112,228.5193145865553,39.05376196527113
751,0.8197196086425705,0.18962693599872427,0.27037383583646357,0.553194707140143,108.78232017131677,14.315262116510432,175.23986758515224,240.95161615916405,37.49817292122825
752,0.4590956301393849,0.09128569872837061,0.18435972887051455,0.634930016885978,65.28671719007144,14.676003573329236,187.38610537651908,232.88018676290838,24.27825760878963
753,0.32698231889760376,0.02653477277880727,0.20017014768244562,0.33745674854802554,67.18192996936887,28.65142767870032,173.21824397278186,229.74219425961425,32.63163797903073
754,0.7431034334641913,0.14927944430199971,0.04005676273081006,0.7204287993991744,127.9997808696124,17.634444920417703,172.97853760117167,226.93173263536426,31.190687458920415
755,0.23824546015135897,0.04620217558037611,0.08601087521488701,0.15067269641373754,57.18883333008603,21.28668219916232,180.1051607206848,226.54711425459647,25.786020427219146
756,0.5570947668639589,0.09963659985389368,0.024396680710418932,0.2847820996179718,118.33299989375465,33.43374295924904,172.3794573903633,237.3422881460405,37.68594688667865
757,0.46607723508351684,0.09055716671904293,0.03036305265291815,0.4105139523672479,115.05585657192378,36.67862736078499,164.85815599358557,231.89706389025204,40.664598904815406
758,0.06090276871995408,0.00360311327985769,0.41170832407219954,0.42244137509767077,93.18963464956951,16.780211803035815,175.39400952910432,217.0513155006448,23.750700541815245
759,0.704222468356958,0.31873223881682905,0.1345457109011341,0.24334984370355328,63.296090196868114,34.24328479048644,174.273827797078,246.28754383055912,41.322163484773434
760,0.18163414643355494,0.10121624686030946,0.059233843322660296,0.15087526397493892,118.89795482561073,29.60471406844252,167.14848072988704,222.79025616129113,33.28883109701818
761,0.3813204154727857,0.05186173176495239,0.20593738365934455,0.5691512044149737,75.75087121174751,24.626273475292358,174.97245678574603,229.77059137815664,31.318148924153807
762,0.04572935540513927,0.07992471961745674,0.21118972981277315,0.4822923963851425,100.66823677531164,35.63565182494047,156.46586068317842,216.244445344012,38.2055129469277
763,0.1168473668705829,0.05323231059212916,0.13560018987435468,0.15827110672422615,73.97201770665012,29.982548183400514,165.76185124081,220.26771973835488,32.88203412880668
